Torque,Biceps,Triceps,Envelope
11.8174,7.04956E-05,7.69043E-05,11.962
11.8921,5.92041E-05,6.31714E-05,11.9619
11.8174,4.94385E-05,6.13403E-05,11.9618
11.8378,4.45557E-05,6.98853E-05,11.9617
11.7088,3.479E-05,6.83594E-05,11.9616
12.1093,-2.22778E-05,6.53076E-05,11.9614
12.0618,-7.20215E-05,6.95801E-05,11.9613
12.021,-7.84302E-05,6.80542E-05,11.9612
12.1432,-5.40161E-05,6.86646E-05,11.9611
12.0753,-1.52588E-06,7.35474E-05,11.961
11.5731,4.15039E-05,6.50024E-05,11.9609
11.8649,7.65991E-05,5.70679E-05,11.9608
11.8106,0.000100403,5.27954E-05,11.9607
11.7224,0.000109558,4.88281E-05,11.9606
11.8785,0.000126038,3.87573E-05,11.9604
12.0143,0.000148315,3.2959E-05,11.9603
12.055,0.000146484,3.69263E-05,11.9602
12.0007,0.000119629,5.31006E-05,11.9601
12.0346,8.42285E-05,5.64575E-05,11.96
12.0821,4.48608E-05,5.58472E-05,11.9599
11.8921,3.23486E-05,5.88989E-05,11.9598
11.5188,1.52588E-06,6.89697E-05,11.9597
11.8581,-1.98364E-05,6.62231E-05,11.9595
11.7563,-3.69263E-05,6.65283E-05,11.9594
11.8378,-4.3335E-05,6.62231E-05,11.9593
12.0957,-5.06592E-05,6.92749E-05,11.9592
12.0414,-6.80542E-05,5.61523E-05,11.9591
12.055,-7.41577E-05,6.2561E-05,11.959
11.9328,-6.46973E-05,6.68335E-05,11.9589
11.9464,-3.54004E-05,6.13403E-05,11.9588
11.8853,-1.31226E-05,6.2561E-05,11.9586
11.8174,2.59399E-05,6.40869E-05,11.9585
11.5731,7.59888E-05,6.71387E-05,11.9584
11.7631,9.46045E-05,6.28662E-05,11.9583
11.8853,9.8877E-05,7.8125E-05,11.9582
12.0143,0.000101929,6.92749E-05,11.9581
11.9396,9.46045E-05,6.34766E-05,11.958
12.0686,0.000113525,6.2561E-05,11.9579
12.0753,0.000122681,6.56128E-05,11.9577
11.8514,0.000117493,5.82886E-05,11.9576
11.8378,9.8877E-05,5.52368E-05,11.9575
11.8785,5.52368E-05,5.5542E-05,11.9574
11.7631,3.72314E-05,6.86646E-05,11.9573
11.6477,2.34985E-05,5.46265E-05,11.9572
11.9396,1.31226E-05,5.49316E-05,11.957
12.0278,2.34985E-05,5.82886E-05,11.9569
11.9124,1.52588E-05,6.04248E-05,11.9568
11.8989,-2.59399E-05,6.01196E-05,11.9567
12.0482,-4.76074E-05,6.56128E-05,11.9566
11.8649,-5.0354E-05,6.62231E-05,11.9565
11.8106,-4.76074E-05,7.56836E-05,11.9564
11.7835,-3.66211E-05,6.10352E-05,11.9562
11.8242,-6.40869E-06,7.04956E-05,11.9561
11.6681,1.0376E-05,6.98853E-05,11.956
11.9192,1.95312E-05,6.5918E-05,11.9559
12.0957,1.64795E-05,6.50024E-05,11.9558
12.0414,1.2207E-05,6.43921E-05,11.9556
11.8378,1.28174E-05,6.37817E-05,11.9555
12.0686,4.42505E-05,5.27954E-05,11.9554
11.8853,7.08008E-05,4.79126E-05,11.9553
11.7563,8.3313E-05,4.60815E-05,11.9552
11.8717,9.12476E-05,4.15039E-05,11.955
11.6884,9.8877E-05,5.40161E-05,11.9549
11.6884,9.97925E-05,6.04248E-05,11.9548
11.9124,9.73511E-05,5.21851E-05,11.9547
11.9124,8.94165E-05,5.12695E-05,11.9545
12.0414,8.20923E-05,5.61523E-05,11.9544
12.0143,7.90405E-05,5.0354E-05,11.9543
11.7156,5.46265E-05,5.67627E-05,11.9542
11.8717,3.50952E-05,5.92041E-05,11.954
11.8242,3.08228E-05,6.43921E-05,11.9539
11.7495,2.50244E-05,6.19507E-05,11.9538
11.9124,1.58691E-05,7.56836E-05,11.9537
11.6341,1.06812E-05,8.39233E-05,11.9535
12.0075,-1.49536E-05,7.75146E-05,11.9534
11.8989,-3.87573E-05,7.75146E-05,11.9533
11.926,-5.06592E-05,6.74438E-05,11.9531
12.0414,-5.12695E-05,7.23267E-05,11.953
11.9939,-3.26538E-05,6.80542E-05,11.9529
11.4916,-1.0376E-05,6.50024E-05,11.9527
11.8038,1.52588E-06,6.68335E-05,11.9526
11.7292,1.00708E-05,7.78198E-05,11.9525
11.6613,1.06812E-05,6.01196E-05,11.9523
11.5866,2.83813E-05,5.34058E-05,11.9522
11.9464,5.24902E-05,5.12695E-05,11.952
11.9735,7.38525E-05,5.37109E-05,11.9519
11.8581,0.000107422,4.91333E-05,11.9518
11.96,0.000126648,5.21851E-05,11.9516
12.055,0.000124207,5.40161E-05,11.9515
11.8106,0.000112915,5.7373E-05,11.9513
11.6477,9.15527E-05,6.68335E-05,11.9512
11.7767,8.39233E-05,6.50024E-05,11.951
11.6545,6.7749E-05,6.37817E-05,11.9509
11.5527,4.36401E-05,6.04248E-05,11.9507
11.7699,2.16675E-05,5.64575E-05,11.9506
11.9464,5.79834E-06,5.21851E-05,11.9504
11.9396,-2.65503E-05,5.5542E-05,11.9503
11.8921,-6.43921E-05,6.34766E-05,11.9501
11.9532,-6.89697E-05,5.88989E-05,11.9499
11.7971,-5.21851E-05,5.92041E-05,11.9498
11.7631,-2.89917E-05,6.98853E-05,11.9496
11.6749,1.37329E-05,6.04248E-05,11.9494
11.7495,4.69971E-05,5.18799E-05,11.9493
11.5934,6.37817E-05,5.82886E-05,11.9491
11.7835,7.53784E-05,6.04248E-05,11.9489
11.9396,6.74438E-05,6.19507E-05,11.9488
11.9939,6.7749E-05,5.85937E-05,11.9486
11.9735,4.97437E-05,6.53076E-05,11.9484
12.0482,1.70898E-05,6.95801E-05,11.9482
11.7631,1.80054E-05,5.98145E-05,11.948
11.7631,1.40381E-05,6.46973E-05,11.9479
11.6545,1.0376E-05,6.43921E-05,11.9477
11.5595,1.37329E-05,5.18799E-05,11.9475
11.6341,2.68555E-05,5.82886E-05,11.9473
11.9192,6.40869E-05,6.04248E-05,11.9471
11.6206,7.17163E-05,6.68335E-05,11.9469
11.9667,7.72095E-05,7.04956E-05,11.9467
11.9803,8.57544E-05,7.23267E-05,11.9465
11.9667,9.00269E-05,5.92041E-05,11.9463
11.96,8.05664E-05,7.01904E-05,11.9461
11.7495,7.2937E-05,6.22559E-05,11.9459
11.7428,6.89697E-05,5.76782E-05,11.9457
11.5731,5.61523E-05,6.46973E-05,11.9454
11.5866,5.06592E-05,5.82886E-05,11.9452
12.021,2.22778E-05,5.12695E-05,11.945
11.96,9.76562E-06,5.09644E-05,11.9448
11.6545,-6.10352E-06,5.40161E-05,11.9446
12.0143,-1.06812E-05,5.7373E-05,11.9443
12.0007,-2.04468E-05,5.70679E-05,11.9441
11.7631,-1.37329E-05,6.71387E-05,11.9439
11.8242,-6.40869E-06,6.65283E-05,11.9436
11.6884,2.04468E-05,5.31006E-05,11.9434
11.6817,3.2959E-05,5.5542E-05,11.9431
11.4577,3.75366E-05,5.0354E-05,11.9429
11.926,4.18091E-05,5.43213E-05,11.9426
12.0346,3.479E-05,6.16455E-05,11.9424
12.0007,2.47192E-05,6.28662E-05,11.9421
11.8038,2.01416E-05,5.82886E-05,11.9419
12.021,1.67847E-05,7.04956E-05,11.9416
11.8378,1.15967E-05,7.38525E-05,11.9413
11.736,7.01904E-06,6.86646E-05,11.9411
11.6002,1.43433E-05,6.86646E-05,11.9408
11.6545,1.98364E-05,6.80542E-05,11.9405
11.6613,1.5564E-05,5.92041E-05,11.9402
11.8174,-1.28174E-05,6.19507E-05,11.9399
11.926,-3.14331E-05,6.2561E-05,11.9397
12.021,-3.02124E-05,6.74438E-05,11.9394
11.9871,-5.49316E-06,7.1106E-05,11.9391
11.8785,2.53296E-05,6.10352E-05,11.9388
11.8106,6.95801E-05,6.89697E-05,11.9385
11.7903,0.000106506,5.49316E-05,11.9382
11.6341,0.000110779,5.5542E-05,11.9378
11.5255,0.000116882,5.09644E-05,11.9375
11.7224,0.000134277,5.09644E-05,11.9372
11.9667,0.000127869,5.31006E-05,11.9369
11.9667,0.000102844,6.46973E-05,11.9366
11.9871,8.97217E-05,7.96509E-05,11.9362
12.0753,8.36182E-05,7.17163E-05,11.9359
11.9532,7.38525E-05,7.08008E-05,11.9356
11.7428,5.06592E-05,7.72095E-05,11.9352
11.7971,3.8147E-05,6.04248E-05,11.9349
11.702,1.5564E-05,5.46265E-05,11.9346
11.5052,-1.2207E-06,5.76782E-05,11.9342
11.7088,-8.54492E-06,5.43213E-05,11.9339
11.9735,3.96729E-06,5.34058E-05,11.9335
11.9396,1.06812E-05,5.0354E-05,11.9331
12.0482,1.34277E-05,6.2561E-05,11.9328
12.0075,-3.05176E-06,5.82886E-05,11.9324
11.96,-1.34277E-05,5.64575E-05,11.932
11.7903,-1.2207E-05,6.80542E-05,11.9317
11.7088,-4.88281E-06,6.22559E-05,11.9313
11.8038,-1.70898E-05,6.68335E-05,11.9309
11.6613,-4.79126E-05,6.92749E-05,11.9305
11.5595,-7.20215E-05,6.56128E-05,11.9301
12.021,-5.43213E-05,6.7749E-05,11.9297
12.0007,-1.37329E-05,5.76782E-05,11.9293
11.9532,3.479E-05,7.50732E-05,11.9289
12.184,7.08008E-05,6.50024E-05,11.9285
11.8717,0.000112305,5.70679E-05,11.9281
11.7835,0.000125732,6.65283E-05,11.9277
11.6749,0.000128784,5.85937E-05,11.9273
11.6138,0.000143738,5.79834E-05,11.9269
11.6884,0.000135498,5.61523E-05,11.9265
11.8038,0.000124207,5.43213E-05,11.926
11.6274,8.36182E-05,4.88281E-05,11.9256
12.0075,2.59399E-05,5.76782E-05,11.9252
12.021,-1.98364E-05,6.43921E-05,11.9247
12.0143,-3.66211E-05,6.28662E-05,11.9243
12.0007,-3.479E-05,6.56128E-05,11.9239
11.8174,-2.31934E-05,6.22559E-05,11.9234
11.7903,1.2207E-06,6.56128E-05,11.923
11.607,2.31934E-05,6.65283E-05,11.9225
11.607,3.66211E-05,5.98145E-05,11.9221
11.9803,5.27954E-05,5.7373E-05,11.9216
11.9871,3.93677E-05,6.16455E-05,11.9212
11.7767,3.57056E-05,6.98853E-05,11.9207
12.055,2.7771E-05,6.13403E-05,11.9202
12.0346,2.31934E-05,6.65283E-05,11.9198
11.8242,-1.52588E-06,7.08008E-05,11.9193
11.6952,-2.7771E-05,6.04248E-05,11.9188
11.7767,-2.31934E-05,5.85937E-05,11.9184
11.7563,1.83105E-06,6.19507E-05,11.9179
11.5188,3.35693E-05,6.22559E-05,11.9174
11.9735,4.76074E-05,5.52368E-05,11.9169
12.0821,5.70679E-05,6.19507E-05,11.9164
12.0414,7.87353E-05,6.22559E-05,11.9159
11.96,8.8501E-05,6.31714E-05,11.9154
12.1432,9.27734E-05,6.34766E-05,11.9149
11.926,9.27734E-05,6.71387E-05,11.9145
11.7631,6.46973E-05,5.49316E-05,11.914
11.6274,4.11987E-05,5.34058E-05,11.9135
11.7224,1.49536E-05,6.65283E-05,11.9129
11.6884,-1.2207E-05,5.64575E-05,11.9124
11.9464,-7.01904E-06,4.88281E-05,11.9119
12.0007,-2.44141E-06,6.073E-05,11.9114
12.0753,2.0752E-05,6.7749E-05,11.9109
12.0346,3.57056E-05,7.99561E-05,11.9104
12.0346,4.60815E-05,7.01904E-05,11.9099
11.9532,5.43213E-05,7.26318E-05,11.9094
11.9124,5.15747E-05,6.80542E-05,11.9088
11.6817,5.0354E-05,6.10352E-05,11.9083
11.7767,4.02832E-05,5.52368E-05,11.9078
11.736,1.52588E-06,5.92041E-05,11.9073
12.055,2.44141E-06,5.76782E-05,11.9068
12.1907,2.31934E-05,5.27954E-05,11.9062
12.0889,4.39453E-05,5.40161E-05,11.9057
12.15,5.5542E-05,5.18799E-05,11.9052
12.0821,4.60815E-05,5.64575E-05,11.9046
11.8378,4.11987E-05,5.76782E-05,11.9041
11.926,4.27246E-05,4.91333E-05,11.9036
11.8446,3.75366E-05,5.34058E-05,11.903
11.4848,3.26538E-05,6.01196E-05,11.9025
11.7224,-1.92261E-05,5.88989E-05,11.902
12.055,-5.76782E-05,6.28662E-05,11.9014
12.055,-5.5542E-05,6.5918E-05,11.9009
12.2993,-2.68555E-05,6.50024E-05,11.9004
12.1229,1.64795E-05,6.95801E-05,11.8998
12.1704,6.74438E-05,6.53076E-05,11.8993
11.8717,0.000108337,6.53076E-05,11.8988
11.8514,0.000143738,6.7749E-05,11.8982
11.926,0.000145264,6.34766E-05,11.8977
11.8242,0.000148621,6.65283E-05,11.8972
11.4509,0.000145264,6.04248E-05,11.8966
12.1093,0.000139771,5.09644E-05,11.8961
12.0889,0.00012146,5.15747E-05,11.8955
12.0753,6.01196E-05,4.97437E-05,11.895
12.2111,1.5564E-05,5.0354E-05,11.8945
12.1297,-8.8501E-06,5.85937E-05,11.8939
11.9192,-2.38037E-05,6.40869E-05,11.8934
11.7699,-2.65503E-05,6.98853E-05,11.8929
11.8242,-3.17383E-05,7.08008E-05,11.8924
11.9057,-3.60107E-05,6.71387E-05,11.8918
11.7292,-4.94385E-05,7.35474E-05,11.8913
11.96,-6.65283E-05,6.89697E-05,11.8908
12.1975,-7.20215E-05,6.68335E-05,11.8902
12.1704,-7.65991E-05,8.30078E-05,11.8897
12.15,-6.74438E-05,7.50732E-05,11.8892
12.055,-4.3335E-05,7.50732E-05,11.8887
11.9871,-6.10352E-06,7.08008E-05,11.8882
11.9192,4.24194E-05,6.56128E-05,11.8877
11.7495,6.37817E-05,6.74438E-05,11.8871
11.7835,9.21631E-05,5.76782E-05,11.8866
11.8038,0.000107422,4.94385E-05,11.8861
12.1025,0.000130615,5.27954E-05,11.8856
12.0075,0.000144348,3.2959E-05,11.8851
12.1568,0.000131836,3.78418E-05,11.8846
12.1432,0.000111084,3.20435E-05,11.8841
12.0821,9.0332E-05,4.66919E-05,11.8836
11.7835,5.98145E-05,5.21851E-05,11.8831
11.9464,2.96021E-05,6.073E-05,11.8826
11.9057,1.83105E-05,6.50024E-05,11.8822
11.7563,2.13623E-05,6.71387E-05,11.8817
11.7428,1.95312E-05,6.28662E-05,11.8812
12.184,2.59399E-05,6.2561E-05,11.8807
12.15,2.04468E-05,6.86646E-05,11.8802
12.0957,1.77002E-05,7.04956E-05,11.8798
12.2179,1.00708E-05,6.34766E-05,11.8793
12.1568,1.0376E-05,6.53076E-05,11.8789
11.7563,1.83105E-05,6.073E-05,11.8784
11.8378,1.64795E-05,5.88989E-05,11.878
11.8921,1.83105E-05,5.98145E-05,11.8775
11.8106,3.05176E-05,5.58472E-05,11.8771
11.7631,2.16675E-05,5.79834E-05,11.8766
12.0889,2.22778E-05,6.16455E-05,11.8762
12.1704,2.2583E-05,7.08008E-05,11.8758
12.1297,2.68555E-05,7.47681E-05,11.8753
12.0957,3.93677E-05,6.86646E-05,11.8749
12.2247,1.86157E-05,6.28662E-05,11.8745
12.0007,4.57764E-06,7.75146E-05,11.8741
11.6613,3.66211E-06,7.14111E-05,11.8737
11.9328,7.62939E-06,7.38525E-05,11.8733
11.8446,1.28174E-05,7.04956E-05,11.8729
11.8038,6.10352E-06,6.50024E-05,11.8725
12.3129,9.15527E-07,7.04956E-05,11.8721
12.1161,3.35693E-06,6.86646E-05,11.8718
12.1568,2.68555E-05,6.53076E-05,11.8714
12.0753,5.49316E-05,5.7373E-05,11.871
12.0821,7.72095E-05,5.52368E-05,11.8707
11.9735,9.09424E-05,5.00488E-05,11.8703
11.9057,8.42285E-05,4.60815E-05,11.87
11.5323,8.5144E-05,4.18091E-05,11.8696
11.8581,6.71387E-05,4.48608E-05,11.8693
11.831,7.14111E-05,5.24902E-05,11.869
12.1297,6.40869E-05,6.40869E-05,11.8687
12.3129,6.62231E-05,6.68335E-05,11.8684
12.1704,6.2561E-05,6.46973E-05,11.868
12.2043,5.12695E-05,6.2561E-05,11.8677
12.0278,4.45557E-05,6.2561E-05,11.8675
11.9396,3.87573E-05,5.67627E-05,11.8672
11.9939,3.87573E-05,5.88989E-05,11.8669
11.8853,2.62451E-05,6.31714E-05,11.8666
11.607,2.19727E-05,5.7373E-05,11.8664
11.8921,2.56348E-05,5.76782E-05,11.8661
12.15,1.06812E-05,5.49316E-05,11.8658
12.1229,-1.12915E-05,4.91333E-05,11.8656
12.0957,-3.08228E-05,6.68335E-05,11.8654
12.1568,-2.65503E-05,6.2561E-05,11.8651
12.0957,-1.92261E-05,6.31714E-05,11.8649
11.8378,-7.32422E-06,5.98145E-05,11.8647
11.9124,1.46484E-05,6.28662E-05,11.8645
11.9735,3.23486E-05,6.7749E-05,11.8643
11.8174,3.479E-05,6.98853E-05,11.8641
11.8581,4.48608E-05,7.56836E-05,11.8639
12.2247,5.31006E-05,7.32422E-05,11.8637
12.1907,5.06592E-05,7.41577E-05,11.8636
12.1161,-1.2207E-06,6.92749E-05,11.8634
12.0278,-3.17383E-05,6.28662E-05,11.8633
12.1161,-3.23486E-05,6.13403E-05,11.8631
11.9192,-5.27954E-05,5.52368E-05,11.863
11.8242,-2.22778E-05,6.19507E-05,11.8629
11.8446,4.02832E-05,6.34766E-05,11.8627
11.8717,9.39941E-05,5.92041E-05,11.8626
11.926,0.000126953,5.15747E-05,11.8625
12.0618,0.000163574,5.09644E-05,11.8624
12.2043,0.000163574,5.06592E-05,11.8623
12.1704,0.000152588,5.37109E-05,11.8623
12.0346,0.000149536,5.00488E-05,11.8622
11.9871,0.000124817,4.91333E-05,11.8621
11.9871,0.000101929,4.57764E-05,11.8621
11.8989,5.43213E-05,5.70679E-05,11.862
11.9057,2.56348E-05,6.04248E-05,11.862
11.7971,-1.25122E-05,6.46973E-05,11.862
12.0414,-2.53296E-05,6.01196E-05,11.8619
12.1025,-2.68555E-05,6.19507E-05,11.8619
12.0482,-2.41089E-05,5.76782E-05,11.8619
12.184,-3.93677E-05,5.82886E-05,11.8619
12.15,-4.57764E-05,7.50732E-05,11.8619
11.7495,-4.97437E-05,6.50024E-05,11.862
11.9328,-4.18091E-05,5.92041E-05,11.862
11.8921,-2.41089E-05,6.04248E-05,11.862
11.8242,-1.12915E-05,6.92749E-05,11.8621
11.9328,1.34277E-05,6.86646E-05,11.8621
12.0482,3.60107E-05,6.2561E-05,11.8622
12.15,3.17383E-05,7.1106E-05,11.8623
12.0957,2.19727E-05,5.92041E-05,11.8624
12.1025,4.8523E-05,5.64575E-05,11.8625
12.2518,3.84521E-05,6.10352E-05,11.8626
12.0346,2.68555E-05,8.39233E-05,11.8627
11.6274,2.19727E-05,7.2937E-05,11.8628
11.9532,3.41797E-05,7.35474E-05,11.8629
11.8649,5.00488E-05,6.83594E-05,11.863
11.7971,5.67627E-05,4.76074E-05,11.8632
12.1704,5.67627E-05,5.31006E-05,11.8633
12.1161,7.20215E-05,4.76074E-05,11.8635
12.1297,7.93457E-05,5.49316E-05,11.8637
12.021,7.59888E-05,6.53076E-05,11.8638
12.1025,8.05664E-05,5.85937E-05,11.864
12.021,9.552E-05,5.82886E-05,11.8642
11.9532,9.91821E-05,5.88989E-05,11.8644
11.6749,9.24683E-05,6.28662E-05,11.8646
11.926,7.32422E-05,5.37109E-05,11.8649
11.8038,6.43921E-05,6.53076E-05,11.8651
12.0889,5.21851E-05,6.92749E-05,11.8653
12.0753,4.69971E-05,7.35474E-05,11.8656
12.1636,3.2959E-05,7.20215E-05,11.8658
12.1772,2.74658E-06,6.86646E-05,11.8661
12.0346,-1.2207E-06,6.50024E-05,11.8664
11.9871,-2.41089E-05,6.43921E-05,11.8666
11.9939,-4.82178E-05,6.5918E-05,11.8669
11.926,-6.43921E-05,7.62939E-05,11.8672
11.7699,-8.45337E-05,6.5918E-05,11.8675
11.8581,-0.000105286,6.2561E-05,11.8678
12.1161,-0.000100403,6.2561E-05,11.8681
12.0686,-6.01196E-05,5.43213E-05,11.8685
12.021,-8.54492E-06,6.04248E-05,11.8688
12.2111,4.54712E-05,6.62231E-05,11.8691
12.2179,8.20923E-05,6.62231E-05,11.8695
11.9871,0.000121155,5.82886E-05,11.8698
11.9667,0.000136108,6.28662E-05,11.8702
12.0143,0.000150146,5.31006E-05,11.8706
11.9057,0.00014801,4.30298E-05,11.871
11.8242,0.000115051,4.69971E-05,11.8713
12.2043,7.72095E-05,5.0354E-05,11.8717
12.1907,5.61523E-05,4.94385E-05,11.8721
12.0075,3.75366E-05,4.63867E-05,11.8726
12.1432,3.84521E-05,4.48608E-05,11.873
12.2179,4.30298E-05,5.85937E-05,11.8734
11.9871,4.76074E-05,5.79834E-05,11.8738
12.0414,5.46265E-05,5.82886E-05,11.8743
11.9192,7.01904E-05,6.37817E-05,11.8747
11.9464,5.95093E-05,5.31006E-05,11.8752
11.7699,5.43213E-05,5.88989E-05,11.8756
12.1161,4.79126E-05,6.19507E-05,11.8761
12.2858,3.78418E-05,6.19507E-05,11.8766
12.2654,2.86865E-05,6.71387E-05,11.877
11.9735,7.32422E-06,6.16455E-05,11.8775
12.3129,-3.96729E-06,7.17163E-05,11.878
12.1093,-9.15527E-06,8.57544E-05,11.8785
12.021,-2.19727E-05,7.44629E-05,11.879
12.1772,-3.57056E-05,8.17871E-05,11.8795
11.926,-3.78418E-05,8.17871E-05,11.8801
11.9057,-7.08008E-05,6.92749E-05,11.8806
12.1364,-7.23267E-05,5.82886E-05,11.8811
12.1432,-6.073E-05,6.74438E-05,11.8817
12.279,-5.21851E-05,7.1106E-05,11.8822
12.2315,-2.7771E-05,6.28662E-05,11.8828
11.9057,1.95312E-05,6.50024E-05,11.8833
12.0482,6.16455E-05,5.27954E-05,11.8839
12.0414,0.00010376,5.76782E-05,11.8845
11.9667,0.000106201,5.82886E-05,11.885
12.0957,0.000119324,4.79126E-05,11.8856
11.8446,0.000128479,5.12695E-05,11.8862
12.2383,0.000127258,5.92041E-05,11.8868
12.1161,0.000133362,6.68335E-05,11.8874
12.2043,0.000132446,4.94385E-05,11.888
12.3265,9.64355E-05,5.18799E-05,11.8887
12.2722,7.41577E-05,6.46973E-05,11.8893
11.7903,3.93677E-05,5.70679E-05,11.8899
12.0482,1.98364E-05,5.06592E-05,11.8905
11.9871,2.65503E-05,4.18091E-05,11.8912
11.9396,2.44141E-05,5.58472E-05,11.8918
11.8038,2.44141E-05,6.7749E-05,11.8925
12.2111,1.2207E-05,7.01904E-05,11.8931
12.2247,4.27246E-06,6.68335E-05,11.8938
12.0957,4.57764E-06,6.22559E-05,11.8945
12.2315,-2.10571E-05,6.31714E-05,11.8951
12.3333,-6.19507E-05,7.04956E-05,11.8958
12.0821,-8.02612E-05,6.53076E-05,11.8965
11.9057,-6.16455E-05,7.20215E-05,11.8972
12.055,-3.84521E-05,7.53784E-05,11.8979
11.9328,-9.15527E-07,7.44629E-05,11.8986
11.8581,3.69263E-05,7.41577E-05,11.8993
12.0753,7.44629E-05,7.23267E-05,11.9
12.2315,9.67407E-05,7.20215E-05,11.9007
12.2043,0.000106506,6.56128E-05,11.9014
12.1636,0.000110474,6.31714E-05,11.9022
12.1975,0.000119934,4.66919E-05,11.9029
12.0414,0.000106201,4.15039E-05,11.9036
11.9871,9.24683E-05,4.57764E-05,11.9044
11.8989,6.34766E-05,4.45557E-05,11.9051
11.96,4.57764E-05,5.12695E-05,11.9059
11.8242,1.46484E-05,5.82886E-05,11.9066
12.0346,-2.53296E-05,5.27954E-05,11.9074
12.1907,-7.53784E-05,6.34766E-05,11.9081
12.2586,-0.000100708,7.08008E-05,11.9089
12.2383,-5.92041E-05,7.04956E-05,11.9097
12.3061,-6.71387E-06,6.5918E-05,11.9105
12.0346,3.8147E-05,7.8125E-05,11.9112
12.0618,8.17871E-05,7.14111E-05,11.912
11.96,0.000107117,6.50024E-05,11.9128
11.8378,9.0332E-05,6.71387E-05,11.9136
11.9192,7.41577E-05,5.34058E-05,11.9144
12.2043,8.08716E-05,6.04248E-05,11.9152
11.9124,0.000103455,6.13403E-05,11.916
12.2654,0.000127258,4.11987E-05,11.9168
12.245,0.000105896,5.15747E-05,11.9177
12.2111,4.3335E-05,4.48608E-05,11.9185
12.1907,1.49536E-05,5.61523E-05,11.9193
11.9871,8.54492E-06,6.28662E-05,11.9201
11.9939,7.62939E-06,5.95093E-05,11.921
11.8446,-7.01904E-06,6.10352E-05,11.9218
11.8581,-1.86157E-05,6.22559E-05,11.9226
12.2993,-2.16675E-05,7.17163E-05,11.9235
12.2586,5.18799E-06,6.83594E-05,11.9243
11.9328,2.68555E-05,6.83594E-05,11.9252
12.3401,5.06592E-05,5.95093E-05,11.926
12.2993,6.95801E-05,5.49316E-05,11.9269
12.0346,6.68335E-05,5.27954E-05,11.9277
12.1568,5.18799E-05,5.79834E-05,11.9286
11.96,3.66211E-05,6.43921E-05,11.9295
11.9735,2.04468E-05,5.95093E-05,11.9303
11.7563,-3.66211E-06,6.56128E-05,11.9312
12.1907,-5.18799E-06,6.22559E-05,11.9321
12.2858,-9.76562E-06,6.37817E-05,11.933
12.2518,-2.04468E-05,6.92749E-05,11.9338
12.0075,-2.50244E-05,7.04956E-05,11.9347
12.2926,-1.06812E-05,6.5918E-05,11.9356
12.1093,1.15967E-05,6.43921E-05,11.9365
12.0346,3.96729E-05,5.79834E-05,11.9374
11.9803,4.57764E-05,4.54712E-05,11.9383
11.9464,5.5542E-05,6.83594E-05,11.9392
11.9532,6.31714E-05,7.23267E-05,11.9401
12.1229,7.96509E-05,5.06592E-05,11.941
12.2247,9.73511E-05,5.09644E-05,11.9419
12.3197,9.3689E-05,5.06592E-05,11.9428
12.2722,8.42285E-05,4.30298E-05,11.9437
12.1432,6.01196E-05,4.57764E-05,11.9446
12.1093,2.16675E-05,5.46265E-05,11.9455
12.055,2.31934E-05,6.073E-05,11.9464
11.9328,2.31934E-05,5.37109E-05,11.9473
11.7563,3.66211E-05,5.43213E-05,11.9482
11.9328,3.96729E-05,6.62231E-05,11.9492
12.2586,4.36401E-05,6.50024E-05,11.9501
12.1704,2.04468E-05,7.17163E-05,11.951
12.2722,1.15967E-05,6.80542E-05,11.9519
12.374,1.28174E-05,6.13403E-05,11.9528
12.2858,1.92261E-05,6.71387E-05,11.9538
12.0482,2.22778E-05,7.38525E-05,11.9547
12.1229,1.7395E-05,7.01904E-05,11.9556
12.0278,-9.15527E-06,6.65283E-05,11.9565
11.8446,-5.49316E-06,6.22559E-05,11.9575
11.8581,-3.35693E-06,6.50024E-05,11.9584
12.2654,4.27246E-06,6.62231E-05,11.9593
12.2315,1.52588E-05,6.28662E-05,11.9603
12.3129,2.22778E-05,4.66919E-05,11.9612
12.2654,4.42505E-05,5.27954E-05,11.9621
12.2518,6.43921E-05,4.8523E-05,11.9631
12.0414,7.87353E-05,6.34766E-05,11.964
11.96,8.5144E-05,6.5918E-05,11.965
12.0753,7.84302E-05,6.80542E-05,11.9659
11.9396,5.58472E-05,6.62231E-05,11.9668
11.8106,6.31714E-05,5.95093E-05,11.9678
12.3061,7.65991E-05,6.04248E-05,11.9687
12.2993,6.34766E-05,7.72095E-05,11.9697
12.279,5.09644E-05,6.28662E-05,11.9706
12.5098,3.17383E-05,6.83594E-05,11.9716
12.2315,1.92261E-05,5.95093E-05,11.9725
12.0889,4.57764E-06,7.2937E-05,11.9734
11.9939,-1.46484E-05,5.61523E-05,11.9744
11.926,-2.68555E-05,5.85937E-05,11.9753
12.0143,-2.96021E-05,5.7373E-05,11.9763
12.1229,-2.71606E-05,6.01196E-05,11.9772
11.926,-3.23486E-05,6.10352E-05,11.9782
12.2926,-2.56348E-05,6.31714E-05,11.9791
12.2926,3.35693E-06,6.46973E-05,11.9801
12.279,2.13623E-05,6.073E-05,11.981
12.3536,4.11987E-05,5.64575E-05,11.9819
12.0821,7.17163E-05,6.37817E-05,11.9829
12.0821,7.72095E-05,5.40161E-05,11.9838
11.8989,8.14819E-05,6.10352E-05,11.9848
11.9057,6.22559E-05,6.22559E-05,11.9857
12.2518,4.54712E-05,6.19507E-05,11.9867
